HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,TYPE,START,STOP,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,PARAMETER_HELP
PERLND,MON-NUPT-FR2groundwater,JAN_groundwater,float,10,15,,0,0,1,0,0,1,,"*** LNUJAN is the fraction of the monthly N uptake taken from the soil layer
*** in January."
PERLND,MON-NUPT-FR2groundwater,FEB_groundwater,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,MAR_groundwater,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,APR_groundwater,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,MAY_groundwater,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,JUN_groundwater,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,JUL_groundwater,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,AUG_groundwater,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,SEP_groundwater,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,OCT_groundwater,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,NOV_groundwater,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,DEC_groundwater,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2lower,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2lower,JAN_lower,float,10,15,,0,0,1,0,0,1,,"*** LNUJAN is the fraction of the monthly N uptake taken from the soil layer
*** in January."
PERLND,MON-NUPT-FR2lower,FEB_lower,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,MAR_lower,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,APR_lower,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,MAY_lower,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,JUN_lower,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,JUL_lower,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,AUG_lower,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,SEP_lower,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,OCT_lower,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,NOV_lower,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2lower,DEC_lower,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2surface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2surface,JAN_surface,float,10,15,,0,0,1,0,0,1,,"*** LNUJAN is the fraction of the monthly N uptake taken from the soil layer
*** in January."
PERLND,MON-NUPT-FR2surface,FEB_surface,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,MAR_surface,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,APR_surface,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,MAY_surface,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,JUN_surface,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,JUL_surface,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,AUG_surface,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,SEP_surface,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,OCT_surface,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,NOV_surface,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2surface,DEC_surface,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2upper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2upper,JAN_upper,float,10,15,,0,0,1,0,0,1,,"*** LNUJAN is the fraction of the monthly N uptake taken from the soil layer
*** in January."
PERLND,MON-NUPT-FR2upper,FEB_upper,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,MAR_upper,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,APR_upper,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,MAY_upper,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,JUN_upper,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,JUL_upper,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,AUG_upper,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,SEP_upper,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,OCT_upper,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,NOV_upper,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2upper,DEC_upper,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NVSI,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NVSI,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NVSI,NVSJAN,float,10,15,,0,,,0,,,,*** NVSJAN is the net vertical sediment input in January.
PERLND,MON-NVSI,NVSFEB,float,15,20,,0,,,0,,,,
PERLND,MON-NVSI,NVSMAR,float,20,25,,0,,,0,,,,
PERLND,MON-NVSI,NVSAPR,float,25,30,,0,,,0,,,,
PERLND,MON-NVSI,NVSMAY,float,30,35,,0,,,0,,,,
PERLND,MON-NVSI,NVSJUN,float,35,40,,0,,,0,,,,
PERLND,MON-NVSI,NVSJUL,float,40,45,,0,,,0,,,,
PERLND,MON-NVSI,NVSAUG,float,45,50,,0,,,0,,,,
PERLND,MON-NVSI,NVSSEP,float,50,55,,0,,,0,,,,
PERLND,MON-NVSI,NVSOCT,float,55,60,,0,,,0,,,,
PERLND,MON-NVSI,NVSNOV,float,60,65,,0,,,0,,,,
PERLND,MON-NVSI,NVSDEC,float,65,70,,0,,,0,,,,
PERLND,MON-PHOSUPTgroundwater,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTgroundwater,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTgroundwater,JAN_groundwater,float,10,15,,0,0,,0,0,,,*** PLPJAN is the phosphorus uptake parameter in January.
PERLND,MON-PHOSUPTgroundwater,FEB_groundwater,float,15,20,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,MAR_groundwater,float,20,25,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,APR_groundwater,float,25,30,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,MAY_groundwater,float,30,35,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,JUN_groundwater,float,35,40,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,JUL_groundwater,float,40,45,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,AUG_groundwater,float,45,50,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,SEP_groundwater,float,50,55,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,OCT_groundwater,float,55,60,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,NOV_groundwater,float,60,65,,0,0,,0,0,,,
PERLND,MON-PHOSUPTgroundwater,DEC_groundwater,float,65,70,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTlower,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTlower,JAN_lower,float,10,15,,0,0,,0,0,,,*** PLPJAN is the phosphorus uptake parameter in January.
PERLND,MON-PHOSUPTlower,FEB_lower,float,15,20,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,MAR_lower,float,20,25,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,APR_lower,float,25,30,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,MAY_lower,float,30,35,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,JUN_lower,float,35,40,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,JUL_lower,float,40,45,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,AUG_lower,float,45,50,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,SEP_lower,float,50,55,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,OCT_lower,float,55,60,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,NOV_lower,float,60,65,,0,0,,0,0,,,
PERLND,MON-PHOSUPTlower,DEC_lower,float,65,70,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTsurface,JAN_surface,float,10,15,,0,0,,0,0,,,*** PLPJAN is the phosphorus uptake parameter in January.
PERLND,MON-PHOSUPTsurface,FEB_surface,float,15,20,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,MAR_surface,float,20,25,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,APR_surface,float,25,30,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,MAY_surface,float,30,35,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,JUN_surface,float,35,40,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,JUL_surface,float,40,45,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,AUG_surface,float,45,50,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,SEP_surface,float,50,55,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,OCT_surface,float,55,60,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,NOV_surface,float,60,65,,0,0,,0,0,,,
PERLND,MON-PHOSUPTsurface,DEC_surface,float,65,70,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PHOSUPTupper,JAN_upper,float,10,15,,0,0,,0,0,,,*** PLPJAN is the phosphorus uptake parameter in January.
PERLND,MON-PHOSUPTupper,FEB_upper,float,15,20,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,MAR_upper,float,20,25,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,APR_upper,float,25,30,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,MAY_upper,float,30,35,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,JUN_upper,float,35,40,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,JUL_upper,float,40,45,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,AUG_upper,float,45,50,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,SEP_upper,float,50,55,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,OCT_upper,float,55,60,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,NOV_upper,float,60,65,,0,0,,0,0,,,
PERLND,MON-PHOSUPTupper,DEC_upper,float,65,70,,0,0,,0,0,,,
PERLND,MON-POTFS,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-POTFS,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-POTFS,SPFJAN,float,10,15,,0,0,,0,0,,,*** SPFJAN is the scour potency factor at the start of January.
PERLND,MON-POTFS,SPFFEB,float,15,20,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFMAR,float,20,25,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFAPR,float,25,30,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFMAY,float,30,35,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFJUN,float,35,40,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFJUL,float,40,45,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFAUG,float,45,50,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFSEP,float,50,55,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFOCT,float,55,60,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFNOV,float,60,65,,0,0,,0,0,,,
PERLND,MON-POTFS,SPFDEC,float,65,70,,0,0,,0,0,,,
PERLND,MON-POTFW,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-POTFW,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-POTFW,WPFJAN,float,10,15,,0,0,,0,0,,,*** WPFJAN is the washoff potency factor at the start of January.
PERLND,MON-POTFW,WPFFEB,float,15,20,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFMAR,float,20,25,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFAPR,float,25,30,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFMAY,float,30,35,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFJUN,float,35,40,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFJUL,float,40,45,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFAUG,float,45,50,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFSEP,float,50,55,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFOCT,float,55,60,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFNOV,float,60,65,,0,0,,0,0,,,
PERLND,MON-POTFW,WPFDEC,float,65,70,,0,0,,0,0,,,
PERLND,MON-PUPT-FR1,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PUPT-FR1,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PUPT-FR1,TPUJAN,float,10,15,,0,0,1,0,0,1,,*** TPUJAN is the fraction of the total annual P uptake in January.
PERLND,MON-PUPT-FR1,TPUFEB,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUMAR,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUAPR,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUMAY,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUJUN,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUJUL,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUAUG,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUSEP,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUOCT,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUNOV,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR1,TPUDEC,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PUPT-FR2,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-PUPT-FR2,LPUJAN,float,10,15,,0,0,1,0,0,1,,"*** LPUJAN is the fraction of the monthly P uptake taken from the soil layer
*** in January."
PERLND,MON-PUPT-FR2,LPUFEB,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUMAR,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUAPR,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUMAY,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUJUN,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUJUL,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUAUG,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUSEP,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUOCT,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUNOV,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-PUPT-FR2,LPUDEC,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-SQOLIM,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-SQOLIM,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-SQOLIM,SQOJAN,float,10,15,,0.000001,0.000002,,0.000001,0.000002,,,*** SQOJAN is the limiting storage of QUALOF at the start of January
PERLND,MON-SQOLIM,SQOFEB,float,15,20,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOMAR,float,20,25,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOAPR,float,25,30,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOMAY,float,30,35,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOJUN,float,35,40,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOJUL,float,40,45,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOAUG,float,45,50,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOSEP,float,50,55,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQOOCT,float,55,60,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQONOV,float,60,65,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-SQOLIM,SQODEC,float,65,70,,0.000001,0.000002,,0.000001,0.000002,,,
PERLND,MON-ULTP1,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-ULTP1,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-ULTP1,UT1JAN,float,10,15,,,,,,,,,"*** UT1JAN is the smoothing factor in upper layer temperature calculation at
*** the start of January."
PERLND,MON-ULTP1,UT1FEB,float,15,20,,,,,,,,,
PERLND,MON-ULTP1,UT1MAR,float,20,25,,,,,,,,,
PERLND,MON-ULTP1,UT1APR,float,25,30,,,,,,,,,
PERLND,MON-ULTP1,UT1MAY,float,30,35,,,,,,,,,
PERLND,MON-ULTP1,UT1JUN,float,35,40,,,,,,,,,
PERLND,MON-ULTP1,UT1JUL,float,40,45,,,,,,,,,
PERLND,MON-ULTP1,UT1AUG,float,45,50,,,,,,,,,
PERLND,MON-ULTP1,UT1SEP,float,50,55,,,,,,,,,
PERLND,MON-ULTP1,UT1OCT,float,55,60,,,,,,,,,
PERLND,MON-ULTP1,UT1NOV,float,60,65,,,,,,,,,
PERLND,MON-ULTP1,UT1DEC,float,65,70,,,,,,,,,
PERLND,MON-ULTP2,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-ULTP2,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-ULTP2,UT2JAN,float,10,15,,,,,,,,,"*** UT2JAN is the mean difference between upper layer soil temperature and
*** air temperature at the start of January."
PERLND,MON-ULTP2,UT2FEB,float,15,20,,,,,,,,,
PERLND,MON-ULTP2,UT2MAR,float,20,25,,,,,,,,,
PERLND,MON-ULTP2,UT2APR,float,25,30,,,,,,,,,
PERLND,MON-ULTP2,UT2MAY,float,30,35,,,,,,,,,
PERLND,MON-ULTP2,UT2JUN,float,35,40,,,,,,,,,
PERLND,MON-ULTP2,UT2JUL,float,40,45,,,,,,,,,
PERLND,MON-ULTP2,UT2AUG,float,45,50,,,,,,,,,
PERLND,MON-ULTP2,UT2SEP,float,50,55,,,,,,,,,
PERLND,MON-ULTP2,UT2OCT,float,55,60,,,,,,,,,
PERLND,MON-ULTP2,UT2NOV,float,60,65,,,,,,,,,
PERLND,MON-ULTP2,UT2DEC,float,65,70,,,,,,,,,
PERLND,MON-UZSN,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-UZSN,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-UZSN,UZSJAN,float,10,15,,,0.25,250,,0.01,10,,*** UZSJAN is the upper zone storage at the start of January.
PERLND,MON-UZSN,UZSFEB,float,15,20,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSMAR,float,20,25,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSAPR,float,25,30,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSMAY,float,30,35,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSJUN,float,35,40,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSJUL,float,40,45,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSAUG,float,45,50,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSSEP,float,50,55,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSOCT,float,55,60,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSNOV,float,60,65,,,0.25,250,,0.01,10,,
PERLND,MON-UZSN,UZSDEC,float,65,70,,,0.25,250,,0.01,10,,
PERLND,MST-PARM,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-PARM,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-PARM,SLMPF,float,10,20,,1,0.001,1,1,0.001,1,,"*** SLMPF is a factor used to adjust the solute percolation (leaching) rate
*** from the surface layer storage to the upper layer principal storage."
PERLND,MST-PARM,ULPF,float,20,30,,1,1,10,1,1,10,,"*** ULPF is a factor used to adjust the solute percolation (leaching) rate
*** from the upper layer principal storage to the lower layer storage."
PERLND,MST-PARM,LLPF,float,30,40,,1,1,10,1,1,10,,"*** LLPF is a factor used to adjust the solute percolation (leaching) rate
*** from the lower layer storage to the active and inactive groundwater."
PERLND,MST-SUBFLX,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-SUBFLX,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-SUBFLX,FLP,float,10,20,,0,0,1,0,0,1,,"*** FLP is the initial fraction of lower layer solutes in storage being
*** percolated to active groundwater."
PERLND,MST-SUBFLX,FLDP,float,20,30,,0,0,1,0,0,1,,"*** FLDP is the initial fraction of lower layer solutes in storage being
*** percolated to inactive groundwater by deep percolation."
PERLND,MST-SUBFLX,FAO,float,30,40,,0,0,1,0,0,1,,"*** FAO is the initial fraction of active groundwater solutes in storage
*** being removed by groundwater outflow."
PERLND,MST-SUBSTOR,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-SUBSTOR,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-SUBSTOR,LMSTM,float,10,20,,0,0,,0,0,,,*** LMSTM is the initial moisture storage in the lower layer.
PERLND,MST-SUBSTOR,AMSTM,float,20,30,,0,0,,0,0,,,"*** AMSTM is the initial moisture storage in the active groundwater
*** layer."
PERLND,MST-TOPFLX,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-TOPFLX,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-TOPFLX,FSO,float,10,20,,0,0,1,0,0,1,,"*** FSO is the initial fraction of surface layer solutes in storage being
*** removed by surface runoff."
PERLND,MST-TOPFLX,FSP,float,20,30,,0,0,1,0,0,1,,"*** FSP is the initial fraction of surface layer solutes in storage being
*** percolated to the upper layer principal storage."
PERLND,MST-TOPFLX,FII,float,30,40,,0,0,1,0,0,1,,"*** FII is the initial fraction of upper layer solutes in storage going to
*** upper layer transitory (interflow) storage."
PERLND,MST-TOPFLX,FUP,float,40,50,,0,0,1,0,0,1,,"*** FUP is the initial fraction of upper layer solutes in storage being
*** percolated to the lower layer storage."
PERLND,MST-TOPFLX,FIO,float,50,60,,0,0,1,0,0,1,,"*** FIO is the initial fraction of upper layer solutes in transitory
*** (interflow) moisture storage being removed by interflow outflow."
PERLND,MST-TOPSTOR,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-TOPSTOR,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MST-TOPSTOR,SMSTM,float,10,20,,0,0,,0,0,,,*** SMSTM is the initial moisture content in the surface storage.
PERLND,MST-TOPSTOR,UMSTM,float,20,30,,0,0,,0,0,,,*** UMSTM is the initial moisture content in the upper principal storage.
PERLND,MST-TOPSTOR,IMSTM,float,30,40,,0,0,,0,0,,,"*** IMSTM is the initial moisture content in the upper transitory (interflow)
*** storage."
PERLND,NIT-AD-FLAGS,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,NIT-AD-FLAGS,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,NIT-AD-FLAGS,NIADFG1,int,11,14,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of NO3 to the
*** surface layer is absent. A value of -1 indicates that it is supplied as
*** a direct time series as NIADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME NIADFG(1)"
PERLND,NIT-AD-FLAGS,NIADFG2,int,14,17,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of NO3 to the surface layer in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as NIADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME NIADFG(2)"
PERLND,NIT-AD-FLAGS,NIADFG3,int,18,21,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of NO3 to the
*** upper layer is absent. A value of -1 indicates that it is supplied as a
*** direct time series as NIADFX. A value greater than 0 indicates the index
*** number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME NIADFG(3)"
PERLND,NIT-AD-FLAGS,NIADFG4,int,21,24,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of NO3 to the upper layer in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as NIADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME NIADFG(4)"
PERLND,NIT-AD-FLAGS,NIADFG5,int,26,29,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of NH3 to the
*** surface layer is absent. A value of -1 indicates that it is supplied as
*** a direct time series as NIADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME NIADFG(5)"
